Source Name,code,instruction,test_result.passed,cleared_code,idx
py_1700_data.csv,"def beautifulArray(n):
    res = [1]
    while len(res) < n:
        res = [i * 2 - 1 for i in res] + [i * 2 for i in res]
    return [i for i in res if i <= n]","array nums length n beautiful if: nums permutation integers range [1, n]. every 0 <= < j < n, index k < k < j 2 * nums[k] == nums[i] + nums[j]. Given integer n, return beautiful array nums length n. least one valid answer given n.",1,"def beautifulArray(n):
    res = [1]
    while len(res) < n:
        res = [i * 2 - 1 for i in res] + [i * 2 for i in res]
    return [i for i in res if i <= n]",33
py_good_answer.csv,"import itertools

def shortest_distance(s: str, c: str) -> List[int]:
    distances = []
    for i, j in itertools.combinations(range(len(s)), 2):
        if s[i] == c or s[j] == c:
            if s[i] == s[j]:
                distances.append(abs(i-j))
            else:
                distances.append(abs(i-j)//2)
    return distances",Write Python program find shortest distance specified character given string. Return shortest distances list use itertools module solve problem.,0,"import itertools
def shortest_distance(s: str, c: str) -> List[int]:
    distances = []
    for i, j in itertools.combinations(range(len(s)), 2):
        if s[i] == c or s[j] == c:
            if s[i] == s[j]:
                distances.append(abs(i-j))
            else:
                distances.append(abs(i-j)//2)
    return distances",34
py_1700_data.csv,"def num_operations(num1, num2):
    count = 0
    while num1 > 0 and num2 > 0:
        if num1 >= num2:
            num1 -= num2
        else:
            num2 -= num1
        count += 1
    return count","given two non-negative integers num1 num2. one operation, num1 >= num2, must subtract num2 num1, otherwise subtract num1 num2. example, num1 = 5 num2 = 4, subtract num2 num1, thus obtaining num1 = 1 num2 = 4. However, num1 = 4 num2 = 5, one operation, num1 = 4 num2 = 1. Return number operations required make either num1 = 0 num2 = 0.",3,"def num_operations(num1, num2):
    count = 0
    while num1 > 0 and num2 > 0:
        if num1 >= num2:
            num1 -= num2
        else:
            num2 -= num1
        count += 1
    return count",35
py_good_answer.csv,"def bitonic_sort(arr, direction):
    def merge(arr, direction):
        if len(arr) > 1:
            half = len(arr)//2
            arr_left = arr[:half]
            arr_right = arr[half:]
            if direction == ""up"":
                arr_left = bitonic_sort(arr_left, ""up"")
                arr_right = bitonic_sort(arr_right, ""down"")
            else:
                arr_left = bitonic_sort(arr_left, ""down"")
                arr_right = bitonic_sort(arr_right, ""up"")
            arr = arr_left + arr_right
            if direction == ""up"":
                arr = arr[::-1]
        return arr
    
    if len(arr) > 1:
        half = len(arr)//2
        arr_left = arr[:half]
        arr_right = arr[half:]
        if direction == ""up"":
            arr_left = bitonic_sort(arr_left, ""up"")
            arr_right = bitonic_sort(arr_right, ""down"")
        else:
            arr_left = bitonic_sort(arr_left, ""down"")
            arr_right = bitonic_sort(arr_right, ""up"")
        arr = merge(arr_left + arr_right, direction)
    return arr",Write Python code create program Bitonic Sort.,0,"def bitonic_sort(arr, direction):
    def merge(arr, direction):
        if len(arr) > 1:
            half = len(arr)//2
            arr_left = arr[:half]
            arr_right = arr[half:]
            if direction == ""up"":
                arr_left = bitonic_sort(arr_left, ""up"")
                arr_right = bitonic_sort(arr_right, ""down"")
            else:
                arr_left = bitonic_sort(arr_left, ""down"")
                arr_right = bitonic_sort(arr_right, ""up"")
            arr = arr_left + arr_right
            if direction == ""up"":
                arr = arr[::-1]
        return arr
    if len(arr) > 1:
        half = len(arr)//2
        arr_left = arr[:half]
        arr_right = arr[half:]
        if direction == ""up"":
            arr_left = bitonic_sort(arr_left, ""up"")
            arr_right = bitonic_sort(arr_right, ""down"")
        else:
            arr_left = bitonic_sort(arr_left, ""down"")
            arr_right = bitonic_sort(arr_right, ""up"")
        arr = merge(arr_left + arr_right, direction)
    return arr",36
py_1700_data.csv,"def predictPartyVictory(senate):
    radiant = []
    dire = []
    n = len(senate)
    for i in range(n):
        if senate[i] == 'R':
            radiant.append(i)
        else:
            dire.append(i)
    while radiant and dire:
        if radiant[0] < dire[0]:
            radiant.append(radiant[0] + n)
        else:
            dire.append(dire[0] + n)
        radiant.pop(0)
        dire.pop(0)
    return ""Radiant"" if radiant else ""Dire""","world Dota2, two parties: Radiant Dire. Dota2 senate consists senators coming two parties. Senate wants decide change Dota2 game. voting change round-based procedure. round, senator exercise one two rights: Ban one senator's right: senator make another senator lose rights following rounds. Announce victory: senator found senators still rights vote party, announce victory decide change game. Given string senate representing senator's party belonging. character 'R' 'D' represent Radiant party Dire party. n senators, size given string n. round-based procedure starts first senator last senator given order. procedure last end voting. senators lost rights skipped procedure. Suppose every senator smart enough play best strategy party. Predict party finally announce victory change Dota2 game. output ""Radiant"" ""Dire"".",3,"def predictPartyVictory(senate):
    radiant = []
    dire = []
    n = len(senate)
    for i in range(n):
        if senate[i] == 'R':
            radiant.append(i)
        else:
            dire.append(i)
    while radiant and dire:
        if radiant[0] < dire[0]:
            radiant.append(radiant[0] + n)
        else:
            dire.append(dire[0] + n)
        radiant.pop(0)
        dire.pop(0)
    return ""Radiant"" if radiant else ""Dire""",37
py_good_answer.csv,"def get_string(string):
    if len(string) >= 2:
        last_two_char = string[-2:] * 4
        return last_two_char
    else:
        return ""String should be at least of length 2""",Write Python function get string made 4 copies last two characters specified string (length must least 2).,3,"def get_string(string):
    if len(string) >= 2:
        last_two_char = string[-2:] * 4
        return last_two_char
    else:
        return ""String should be at least of length 2""",38
py_1700_data.csv,"
def reverseSubarray(nums, start, end):
    while start < end:
        nums[start], nums[end] = nums[end], nums[start]
        start += 1
        end -= 1

def maxAbsDiff(nums):
    n = len(nums)
    ans = 0
    for i in range(n-1):
        ans += abs(nums[i] - nums[i+1])
    best = 0
    for i in range(1, n):
        if nums[i] < nums[i-1]:
            best = max(best, ans - 2*abs(nums[i-1] - nums[i]))
    if best != 0:
        reverseSubarray(nums, 0, n-1)
        for i in range(1, n):
            if nums[i] < nums[i-1]:
                best = max(best, ans - 2*abs(nums[i-1] - nums[i]))
        ans = best
    return ans
",given integer array nums. value array defined sum |nums[i] - nums[i + 1]| 0 <= < nums.length - 1. allowed select subarray given array reverse it. perform operation once. Find maximum possible value final array.,0,"def reverseSubarray(nums, start, end):
    while start < end:
        nums[start], nums[end] = nums[end], nums[start]
        start += 1
        end -= 1
def maxAbsDiff(nums):
    n = len(nums)
    ans = 0
    for i in range(n-1):
        ans += abs(nums[i] - nums[i+1])
    best = 0
    for i in range(1, n):
        if nums[i] < nums[i-1]:
            best = max(best, ans - 2*abs(nums[i-1] - nums[i]))
    if best != 0:
        reverseSubarray(nums, 0, n-1)
        for i in range(1, n):
            if nums[i] < nums[i-1]:
                best = max(best, ans - 2*abs(nums[i-1] - nums[i]))
        ans = best
    return ans
",39
py_1700_data.csv,"def min_food_buckets(hamsters):
    n = len(hamsters)
    empty_indices = [i for i in range(n) if hamsters[i] == '.']
    food_buckets = 0
    for i in range(n):
        if hamsters[i] == 'H':
            left = i - 1
            right = i + 1
            while left >= 0 and hamsters[left] == '.':
                hamsters[left] = 'F'
                food_buckets += 1
                left -= 1
            while right < n and hamsters[right] == '.':
                hamsters[right] = 'F'
                food_buckets += 1
                right += 1
    for i in empty_indices:
        if hamsters[i] == '.':
            return -1
    return food_buckets - len(empty_indices)","given 0-indexed string hamsters hamsters[i] either: 'H' indicating hamster index i, '.' indicating index empty. add number food buckets empty indices order feed hamsters. hamster fed least one food bucket left right. formally, hamster index fed place food bucket index - 1 and/or index + 1. Return minimum number food buckets place empty indices feed hamsters -1 impossible feed them.",0,"def min_food_buckets(hamsters):
    n = len(hamsters)
    empty_indices = [i for i in range(n) if hamsters[i] == '.']
    food_buckets = 0
    for i in range(n):
        if hamsters[i] == 'H':
            left = i - 1
            right = i + 1
            while left >= 0 and hamsters[left] == '.':
                hamsters[left] = 'F'
                food_buckets += 1
                left -= 1
            while right < n and hamsters[right] == '.':
                hamsters[right] = 'F'
                food_buckets += 1
                right += 1
    for i in empty_indices:
        if hamsters[i] == '.':
            return -1
    return food_buckets - len(empty_indices)",40
py_good_answer.csv,"
def find_shortest_keys(d):
    shortest = None
    for key, value in d.items():
        if shortest is None or len(value) < len(d[shortest]):
            shortest = key
    return shortest
",Write Python program find shortest list values keys given dictionary.,2,"def find_shortest_keys(d):
    shortest = None
    for key, value in d.items():
        if shortest is None or len(value) < len(d[shortest]):
            shortest = key
    return shortest
",41
py_1700_data.csv,"def numDistinct(s: str, t: str) -> int:
    m, n = len(s), len(t)
    dp = [[0] * (n + 1) for _ in range(m + 1)]
    for i in range(m + 1):
        dp[i][0] = 1
    for i in range(1, m + 1):
        for j in range(1, n + 1):
            dp[i][j] = dp[i - 1][j]
            if s[i - 1] == t[j - 1]:
                dp[i][j] += dp[i - 1][j - 1]
    return dp[m][n]","Given two strings t, return number distinct subsequences equals t. test cases generated answer fits 32-bit signed integer.",3,"def numDistinct(s: str, t: str) -> int:
    m, n = len(s), len(t)
    dp = [[0] * (n + 1) for _ in range(m + 1)]
    for i in range(m + 1):
        dp[i][0] = 1
    for i in range(1, m + 1):
        for j in range(1, n + 1):
            dp[i][j] = dp[i - 1][j]
            if s[i - 1] == t[j - 1]:
                dp[i][j] += dp[i - 1][j - 1]
    return dp[m][n]",42
